PIR Sensor Frequency,ulrasonic1,ulrasonic2,microphone1,microphone2,microphone3,microphone4,microphone5,metaldetector,Obstacle
511.24,420.03,421.65,157.38,509.29,150.54,154.0,509.29,526,Negative
511.24,420.03,421.49,157.38,509.29,151.52,154.0,508.31,596,Negative
511.24,419.96,421.53,158.36,509.29,150.54,154.0,509.29,546,Negative
511.24,420.07,421.65,158.36,510.26,150.54,155.0,510.26,569,Negative
511.24,420.03,421.23,158.36,509.29,150.54,154.0,509.29,561,Negative
511.24,419.98,421.54,157.38,509.29,149.56,155.0,510.26,550,Negative
511.24,419.96,421.11,157.38,510.26,150.54,155.0,509.29,501,Negative
511.24,420.03,421.65,157.38,509.29,149.56,154.0,510.26,511,Negative
511.24,419.93,421.54,158.36,510.26,150.54,155.0,508.31,531,Negative
511.24,419.95,421.53,157.38,510.26,150.54,155.0,509.29,530,Negative
511.24,420.03,421.63,157.38,510.26,150.54,154.0,509.29,536,Negative
511.24,420.08,421.65,157.38,509.29,150.54,154.0,510.26,551,Negative
511.24,419.93,421.54,157.38,510.26,151.52,154.0,508.31,1036,Mine
511.24,419.93,421.56,157.38,510.26,150.54,155.0,509.29,564,Negative
511.24,420.03,421.22,157.38,509.29,149.56,154.0,509.29,502,Negative
511.24,420.03,421.66,158.36,510.26,150.54,154.0,509.29,574,Negative
511.24,419.98,421.13,156.4,509.29,150.54,154.0,509.29,511,Negative
511.24,419.96,421.11,159.34,9798.63,149.56,154.0,509.29,559,Mine
511.24,420.05,421.29,158.36,510.26,150.54,154.0,509.29,588,Negative
511.24,419.95,421.15,158.36,509.29,150.54,155.0,509.29,549,Negative
511.24,419.91,421.56,158.36,510.26,150.54,155.0,509.29,560,Negative
511.24,420.07,421.23,157.38,510.26,150.54,154.0,508.31,573,Negative
511.24,420.07,421.65,158.36,509.29,149.56,155.0,510.26,534,Negative
511.24,419.93,421.54,157.38,509.29,150.54,155.0,510.26,560,Negative
511.24,419.95,421.11,158.36,510.26,150.54,154.0,509.29,542,Negative
511.24,420.05,421.65,157.38,510.26,150.54,154.0,510.26,599,Negative
511.24,419.98,421.53,158.36,510.26,150.54,154.0,509.29,548,Negative
511.24,419.93,421.53,157.38,510.26,150.54,155.0,509.29,530,Negative
511.24,420.03,421.65,158.36,510.26,149.56,154.0,509.29,538,Negative
511.24,420.07,421.23,158.36,510.26,150.54,154.0,509.29,597,Negative
511.24,419.95,421.13,157.38,510.26,149.56,155.0,509.29,521,Negative
511.24,419.95,421.13,158.36,9798.63,150.54,154.0,509.29,567,Mine
511.24,420.03,421.65,158.36,510.26,150.54,155.0,508.31,516,Negative
511.24,419.96,421.54,157.38,9798.63,150.54,153.0,509.29,534,Mine
511.24,419.95,421.54,158.36,510.26,150.54,154.0,508.31,541,Negative
511.24,420.05,421.65,157.38,510.26,150.54,154.0,509.29,509,Negative
511.24,420.08,421.29,157.38,509.29,150.54,155.0,508.31,532,Negative
511.24,419.96,421.15,158.36,510.26,150.54,155.0,510.26,1000,Mine
511.24,419.93,421.54,158.36,9797.65,149.56,154.0,509.29,580,Mine
511.24,420.03,421.25,157.38,509.29,149.56,155.0,510.26,559,Negative
511.24,420.07,421.23,158.36,9798.63,150.54,155.0,509.29,509,Mine
511.24,419.93,421.54,158.36,9798.63,149.56,154.0,510.26,1038,Mine
511.24,419.93,421.53,158.36,510.26,150.54,155.0,509.29,554,Negative
511.24,420.01,421.54,158.36,510.26,150.54,155.0,508.31,577,Negative
511.24,420.03,421.63,158.36,510.26,150.54,155.0,510.26,502,Negative
511.24,419.93,421.56,158.36,510.26,150.54,154.0,508.31,559,Negative
511.24,419.93,421.54,157.38,509.29,150.54,154.0,509.29,543,Negative
511.24,420.01,421.65,158.36,510.26,150.54,154.0,510.26,545,Negative
511.24,419.95,421.54,157.38,510.26,150.54,155.0,509.29,524,Negative
511.24,419.93,421.53,157.38,510.26,150.54,154.0,509.29,532,Negative
511.24,420.03,421.29,157.38,510.26,150.54,155.0,510.26,580,Negative
511.24,420.05,421.63,158.36,510.26,150.54,154.0,509.29,549,Negative
511.24,419.95,421.53,158.36,509.29,150.54,154.0,509.29,536,Negative
511.24,419.95,421.11,157.38,510.26,150.54,154.0,509.29,504,Negative
511.24,420.03,421.65,158.36,510.26,150.54,155.0,509.29,514,Negative
511.24,419.93,421.54,157.38,508.31,150.54,155.0,509.29,597,Negative
511.24,419.91,421.53,157.38,508.31,150.54,154.0,510.26,503,Negative
511.24,420.03,421.65,158.36,510.26,150.54,155.0,509.29,597,Negative
511.24,420.01,421.65,158.36,510.26,150.54,154.0,509.29,549,Negative
511.24,419.93,421.54,158.36,9798.63,150.54,154.0,510.26,580,Mine
511.24,419.91,421.13,158.36,509.29,150.54,154.0,510.26,500,Negative
511.24,420.03,421.61,158.36,510.26,150.54,154.0,509.29,548,Negative
511.24,419.91,421.53,157.38,509.29,149.56,155.0,510.26,532,Negative
511.24,419.93,421.53,157.38,509.29,151.52,155.0,509.29,568,Negative
511.24,420.01,421.29,158.36,510.26,150.54,154.0,509.29,509,Negative
511.24,420.07,421.23,158.36,510.26,150.54,155.0,510.26,1068,Mine
511.24,419.93,421.56,158.36,9798.63,150.54,154.0,509.29,523,Mine
511.24,419.93,421.54,158.36,9798.63,150.54,154.0,510.26,579,Mine
511.24,420.03,421.29,158.36,509.29,150.54,154.0,509.29,556,Negative
511.24,420.03,421.29,157.38,509.29,150.54,155.0,510.26,523,Negative
511.24,419.95,421.51,157.38,510.26,150.54,155.0,508.31,531,Negative
511.24,419.93,421.51,158.36,510.26,150.54,155.0,509.29,525,Negative
511.24,420.03,421.63,157.38,509.29,150.54,154.0,509.29,592,Negative
511.24,419.95,421.51,158.36,510.26,150.54,154.0,509.29,536,Negative
511.24,419.93,421.53,157.38,509.29,150.54,154.0,510.26,600,Negative
511.24,420.05,421.63,158.36,510.26,150.54,154.0,510.26,568,Negative
511.24,420.01,421.63,158.36,510.26,150.54,154.0,510.26,508,Negative
511.24,419.93,421.53,157.38,510.26,150.54,154.0,509.29,526,Negative
511.24,419.91,421.13,158.36,510.26,150.54,155.0,510.26,571,Negative
511.24,420.05,421.63,157.38,510.26,149.56,154.0,509.29,567,Negative
511.24,419.93,421.53,158.36,509.29,150.54,154.0,509.29,566,Negative
511.24,419.95,421.53,158.36,510.26,150.54,154.0,509.29,558,Negative
511.24,420.05,421.61,158.36,510.26,150.54,154.0,509.29,506,Negative
511.24,420.03,421.63,157.38,509.29,150.54,155.0,509.29,578,Negative
511.24,419.96,421.54,159.34,511.24,149.56,154.0,509.29,505,Negative
511.24,419.93,421.11,158.36,509.29,149.56,155.0,508.31,569,Negative
511.24,420.05,421.65,158.36,509.29,150.54,155.0,510.26,1003,Mine
511.24,420.01,421.59,157.38,510.26,150.54,154.0,509.29,531,Negative
511.24,419.96,421.53,157.38,510.26,150.54,154.0,508.31,569,Negative
511.24,419.95,421.13,157.38,510.26,149.56,154.0,509.29,593,Negative
511.24,420.01,421.65,157.38,511.24,150.54,154.0,509.29,593,Negative
511.24,419.93,10594.76,157.38,509.29,150.54,154.0,510.26,501,Rock
511.24,419.89,10594.74,157.38,510.26,150.54,155.0,508.31,502,Rock
511.24,419.89,10019.95,156.4,509.29,150.54,154.0,509.29,591,Rock
511.24,419.91,10594.62,157.38,9798.63,149.56,154.0,510.26,535,Mine
511.24,420.03,422.54,158.36,510.26,149.56,155.0,509.29,598,Negative
511.24,419.93,421.56,158.36,508.31,150.54,154.0,509.29,573,Negative
511.24,419.93,421.54,158.36,509.29,149.56,155.0,508.31,525,Negative
511.24,420.03,421.23,158.36,509.29,150.54,154.0,508.31,592,Negative
511.24,420.03,421.23,157.38,509.29,150.54,155.0,509.29,503,Negative
511.24,419.93,421.61,158.36,509.29,150.54,153.0,509.29,595,Negative
511.24,419.93,421.18,157.38,510.26,150.54,154.0,510.26,583,Negative
511.24,420.03,421.29,157.38,510.26,150.54,154.0,509.29,514,Negative
511.24,419.91,421.59,157.38,9798.63,150.54,154.0,509.29,514,Mine
511.24,419.93,421.61,158.36,509.29,149.56,155.0,509.29,523,Negative
511.24,420.03,421.29,157.38,510.26,149.56,154.0,509.29,508,Negative
511.24,420.03,421.18,158.36,508.31,150.54,155.0,508.31,581,Negative
511.24,419.93,421.56,157.38,510.26,150.54,155.0,508.31,548,Negative
511.24,419.93,421.18,157.38,510.26,150.54,154.0,509.29,567,Negative
511.24,420.03,421.32,157.38,510.26,150.54,155.0,509.29,524,Negative
511.24,419.95,421.59,157.38,510.26,149.56,155.0,508.31,584,Negative
511.24,419.95,421.63,158.36,510.26,150.54,154.0,509.29,598,Negative
511.24,420.03,421.3,158.36,510.26,149.56,154.0,509.29,521,Negative
511.24,420.0,421.59,157.38,510.26,149.56,154.0,509.29,588,Negative
511.24,419.93,474.22,158.36,509.29,149.56,154.0,510.26,533,Negative
511.24,420.05,10594.74,157.38,9798.63,149.56,154.0,510.26,535,Mine
511.24,420.03,10594.85,156.4,509.29,149.56,155.0,509.29,521,Rock
511.24,419.93,10594.83,156.4,509.29,149.56,154.0,509.29,590,Rock
511.24,419.93,10594.79,156.4,510.26,150.54,154.0,509.29,537,Rock
511.24,419.91,10594.76,156.4,510.26,149.56,154.0,509.29,591,Rock
511.24,419.95,10594.6,156.4,9798.63,149.56,154.0,509.29,537,Mine
511.24,420.03,10594.71,157.38,510.26,150.54,155.0,509.29,1059,Mine
511.24,420.03,10594.72,156.4,509.29,149.56,154.0,509.29,561,Rock
511.24,419.96,10594.71,156.4,509.29,150.54,154.0,510.26,569,Rock
511.24,419.93,421.1,157.38,510.26,150.54,154.0,509.29,568,Negative
511.24,419.93,421.58,157.38,510.26,149.56,154.0,509.29,566,Negative
511.24,420.01,421.75,158.36,508.31,148.58,153.0,510.26,580,Negative
511.24,419.91,421.61,156.4,511.24,149.56,154.0,508.31,515,Negative
511.24,419.91,421.61,158.36,9807.43,150.54,154.0,509.29,502,Mine
511.24,420.03,421.32,158.36,509.29,149.56,154.0,509.29,565,Negative
511.24,420.03,421.32,157.38,510.26,149.56,154.0,509.29,594,Negative
511.24,419.91,421.59,158.36,9809.38,150.54,155.0,508.31,540,Mine
511.24,419.95,421.23,158.36,510.26,150.54,154.0,510.26,551,Negative
511.24,420.03,421.29,158.36,511.24,150.54,154.0,509.29,524,Negative
511.24,420.03,421.25,157.38,510.26,150.54,154.0,509.29,1039,Mine
511.24,419.93,421.65,157.38,509.29,149.56,155.0,510.26,531,Negative
511.24,419.91,421.65,158.36,510.26,150.54,154.0,509.29,503,Negative
511.24,420.03,421.34,157.38,509.29,150.54,154.0,509.29,598,Negative
511.24,420.03,421.23,158.36,510.26,149.56,155.0,509.29,542,Negative
511.24,419.93,421.65,157.38,510.26,150.54,154.0,509.29,590,Negative
511.24,420.05,421.75,158.36,509.29,149.56,155.0,508.31,565,Negative
511.24,420.03,421.34,158.36,509.29,150.54,155.0,509.29,547,Negative
511.24,419.93,421.2,158.36,510.26,150.54,154.0,510.26,506,Negative
511.24,419.93,421.23,158.36,509.29,149.56,154.0,509.29,556,Negative
511.24,420.05,421.34,157.38,510.26,149.56,154.0,509.29,596,Negative
511.24,419.95,421.22,157.38,509.29,149.56,154.0,509.29,549,Negative
511.24,419.93,421.23,157.38,510.26,149.56,155.0,509.29,599,Negative
511.24,420.01,421.34,157.38,510.26,149.56,154.0,509.29,506,Negative
511.24,420.03,421.35,158.36,510.26,150.54,155.0,509.29,569,Negative
511.24,419.93,421.58,158.36,510.26,150.54,154.0,509.29,544,Negative
511.24,419.93,421.18,157.38,9800.59,149.56,154.0,509.29,565,Mine
511.24,420.03,421.32,158.36,510.26,150.54,155.0,509.29,550,Negative
511.24,419.93,421.58,158.36,510.26,150.54,154.0,510.26,576,Negative
511.24,419.93,421.61,158.36,510.26,150.54,154.0,509.29,1076,Mine
511.24,419.93,10594.54,157.38,509.29,149.56,154.0,509.29,559,Rock
511.24,420.03,10594.64,157.38,510.26,149.56,154.0,510.26,527,Rock
511.24,420.01,10594.69,157.38,9797.65,149.56,154.0,509.29,530,Mine
511.24,419.91,10594.76,156.4,510.26,150.54,154.0,510.26,539,Rock
511.24,419.91,10594.69,157.38,509.29,149.56,154.0,509.29,567,Rock
511.24,419.93,10594.74,156.4,510.26,150.54,153.0,508.31,513,Rock
511.24,419.93,10594.55,157.38,507.33,150.54,154.0,509.29,568,Rock
511.24,420.05,422.06,159.34,9805.47,150.54,153.0,510.26,582,Mine
511.24,420.03,421.34,157.38,510.26,150.54,154.0,509.29,585,Negative
511.24,419.91,421.23,158.36,509.29,150.54,155.0,509.29,584,Negative
511.24,419.93,421.58,157.38,510.26,150.54,154.0,509.29,1030,Mine
511.24,420.03,421.3,158.36,509.29,150.54,154.0,510.26,508,Negative
511.24,420.07,421.71,158.36,510.26,150.54,155.0,508.31,557,Negative
511.24,419.93,421.63,158.36,510.26,149.56,154.0,510.26,570,Negative
511.24,419.95,421.18,158.36,509.29,150.54,154.0,509.29,1014,Mine
511.24,420.05,421.34,158.36,510.26,150.54,154.0,510.26,1039,Mine
511.24,420.05,421.29,158.36,509.29,149.56,154.0,509.29,520,Negative
511.24,419.93,421.58,157.38,510.26,149.56,154.0,509.29,564,Negative
511.24,419.95,421.61,158.36,510.26,150.54,155.0,508.31,549,Negative
511.24,420.05,421.3,157.38,509.29,149.56,154.0,510.26,520,Negative
511.24,420.05,421.3,158.36,509.29,149.56,154.0,510.26,581,Negative
511.24,419.95,421.59,157.38,510.26,150.54,154.0,509.29,539,Negative
511.24,419.96,421.18,158.36,510.26,150.54,154.0,510.26,526,Negative
511.24,420.03,421.34,157.38,510.26,149.56,155.0,509.29,552,Negative
511.24,419.93,421.61,157.38,510.26,149.56,155.0,509.29,511,Negative
511.24,419.91,421.59,157.38,509.29,149.56,154.0,510.26,596,Negative
511.24,420.03,421.7,158.36,510.26,149.56,154.0,510.26,596,Negative
511.24,420.07,421.29,157.38,510.26,150.54,154.0,509.29,518,Negative
511.24,419.95,421.58,157.38,510.26,150.54,155.0,509.29,598,Negative
511.24,419.95,421.11,157.38,509.29,150.54,155.0,508.31,578,Negative
511.24,420.03,421.29,158.36,510.26,150.54,154.0,510.26,584,Negative
511.24,419.89,421.56,158.36,510.26,150.54,155.0,509.29,541,Negative
511.24,419.86,421.56,157.38,510.26,150.54,154.0,508.31,569,Negative
511.24,419.95,421.68,157.38,510.26,150.54,154.0,508.31,581,Negative
511.24,420.01,421.53,157.38,511.24,150.54,155.0,509.29,569,Negative
511.24,419.89,421.53,158.36,508.31,150.54,155.0,508.31,541,Negative
511.24,419.88,421.54,158.36,510.26,149.56,154.0,509.29,534,Negative
511.24,419.96,421.29,157.38,509.29,150.54,154.0,510.26,529,Negative
511.24,419.86,421.53,158.36,510.26,150.54,154.0,510.26,510,Negative
511.24,419.88,421.53,157.38,510.26,150.54,154.0,510.26,572,Negative
511.24,420.46,421.63,157.38,510.26,150.54,154.0,510.26,543,Negative
511.24,420.49,421.13,158.36,510.26,150.54,154.0,508.31,511,Negative
511.24,10595.17,422.71,158.36,510.26,149.56,155.0,509.29,537,Rock
511.24,10595.26,422.69,157.38,509.29,149.56,154.0,509.29,553,Rock
511.24,432.4,421.54,157.38,510.26,149.56,154.0,508.31,1018,Mine
511.24,421.75,421.25,157.38,508.31,150.54,154.0,509.29,510,Negative
511.24,420.99,421.27,158.36,509.29,149.56,154.0,510.26,534,Negative
511.24,420.87,421.11,158.36,511.24,150.54,155.0,509.29,523,Negative
511.24,420.34,421.13,158.36,510.26,150.54,154.0,508.31,575,Negative
511.24,419.88,421.18,158.36,510.26,150.54,154.0,509.29,588,Negative
511.24,419.96,421.65,158.36,511.24,149.56,154.0,509.29,593,Negative
511.24,419.88,421.53,157.38,510.26,150.54,155.0,510.26,516,Negative
511.24,419.93,421.58,158.36,510.26,150.54,154.0,509.29,520,Negative
511.24,420.05,421.34,157.38,511.24,150.54,155.0,510.26,521,Negative
511.24,420.0,421.23,157.38,510.26,149.56,155.0,509.29,531,Negative
511.24,419.93,421.59,158.36,509.29,150.54,155.0,509.29,542,Negative
511.24,419.96,421.13,158.36,510.26,150.54,154.0,508.31,553,Negative
511.24,420.05,421.3,157.38,509.29,150.54,154.0,511.24,509,Negative
511.24,419.91,421.59,158.36,509.29,149.56,154.0,509.29,502,Negative
511.24,419.95,421.18,157.38,508.31,150.54,154.0,509.29,600,Negative
511.24,420.03,421.29,158.36,510.26,150.54,154.0,509.29,561,Negative
511.24,420.0,421.59,157.38,509.29,150.54,155.0,508.31,511,Negative
511.24,419.91,421.18,158.36,509.29,150.54,155.0,508.31,1023,Mine
511.24,419.91,421.2,158.36,509.29,150.54,154.0,509.29,574,Negative
511.24,420.03,421.29,158.36,510.26,149.56,154.0,510.26,542,Negative
511.24,419.96,421.18,157.38,510.26,149.56,155.0,509.29,583,Negative
511.24,419.89,421.56,158.36,510.26,149.56,154.0,508.31,542,Negative
511.24,420.0,421.29,158.36,510.26,149.56,154.0,509.29,516,Negative
511.24,420.0,421.29,158.36,9798.63,150.54,154.0,510.26,596,Mine
511.24,419.86,421.61,158.36,508.31,150.54,154.0,508.31,515,Negative
511.24,419.84,421.53,158.36,509.29,150.54,155.0,510.26,598,Negative
511.24,420.49,421.27,158.36,510.26,149.56,154.0,509.29,507,Negative
511.24,431.63,421.63,157.38,509.29,150.54,155.0,509.29,532,Negative
511.24,422.18,421.68,158.36,9798.63,149.56,154.0,509.29,597,Mine
511.24,419.96,421.23,158.36,510.26,149.56,154.0,509.29,513,Negative
511.24,419.98,421.25,157.38,509.29,149.56,154.0,510.26,517,Negative
511.24,419.96,421.18,157.38,509.29,149.56,154.0,509.29,553,Negative
511.24,420.07,421.18,158.36,510.26,149.56,154.0,510.26,562,Negative
511.24,420.15,421.71,158.36,510.26,149.56,154.0,510.26,564,Negative
511.24,420.0,421.18,158.36,510.26,150.54,154.0,509.29,592,Negative
511.24,420.0,421.23,157.38,509.29,150.54,154.0,509.29,1074,Mine
511.24,420.0,421.13,157.38,510.26,150.54,155.0,509.29,521,Negative
511.24,420.1,421.22,158.36,510.26,149.56,154.0,509.29,585,Negative
511.24,419.96,421.16,158.36,509.29,149.56,154.0,510.26,598,Negative
511.24,420.0,421.59,158.36,510.26,150.54,155.0,509.29,546,Negative
511.24,420.08,421.27,157.38,509.29,150.54,154.0,510.26,580,Negative
511.24,420.08,421.29,157.38,510.26,150.54,154.0,510.26,566,Negative
511.24,419.96,421.22,158.36,509.29,150.54,154.0,510.26,596,Negative
511.24,419.98,421.15,157.38,510.26,150.54,154.0,508.31,525,Negative
511.24,420.07,421.27,158.36,510.26,149.56,155.0,510.26,1001,Mine
511.24,420.08,421.29,158.36,510.26,149.56,154.0,508.31,585,Negative
511.24,420.0,421.58,158.36,509.29,150.54,154.0,510.26,578,Negative
511.24,419.98,421.16,157.38,510.26,149.56,155.0,509.29,567,Negative
511.24,420.05,421.29,158.36,509.29,150.54,154.0,509.29,545,Negative
511.24,420.0,421.59,158.36,509.29,149.56,154.0,510.26,541,Negative
511.24,420.0,421.58,158.36,509.29,149.56,154.0,510.26,527,Negative
511.24,420.07,421.32,157.38,509.29,150.54,155.0,509.29,588,Negative
511.24,420.08,421.23,157.38,510.26,150.54,155.0,509.29,585,Negative
511.24,419.98,421.16,158.36,509.29,149.56,154.0,510.26,534,Negative
511.24,419.98,421.11,158.36,509.29,150.54,154.0,509.29,527,Negative
511.24,420.07,421.29,157.38,509.29,9795.7,154.0,510.26,567,Mine
511.24,419.95,421.23,158.36,509.29,149.56,155.0,508.31,559,Negative
511.24,419.95,421.23,157.38,510.26,9796.68,154.0,509.29,544,Mine
511.24,420.08,421.34,158.36,510.26,149.56,154.0,509.29,584,Negative
511.24,420.05,421.35,157.38,510.26,154.45,154.0,509.29,528,Negative
511.24,420.0,421.65,157.38,510.26,150.54,154.0,509.29,578,Negative
511.24,419.96,421.23,158.36,510.26,9796.68,154.0,510.26,568,Mine
511.24,420.05,421.32,157.38,510.26,150.54,154.0,509.29,546,Negative
511.24,419.96,421.27,157.38,509.29,150.54,154.0,509.29,527,Negative
511.24,419.98,421.25,157.38,510.26,149.56,154.0,510.26,576,Negative
511.24,420.05,421.34,157.38,510.26,154.45,154.0,510.26,504,Negative
511.24,420.05,421.34,157.38,510.26,149.56,154.0,509.29,543,Negative
511.24,419.96,421.23,158.36,509.29,150.54,154.0,510.26,506,Negative
511.24,419.98,421.18,157.38,510.26,150.54,155.0,509.29,566,Negative
511.24,420.08,421.34,157.38,510.26,9797.65,154.0,509.29,520,Mine
511.24,419.98,421.29,157.38,509.29,149.56,154.0,510.26,550,Negative
511.24,419.98,421.29,157.38,510.26,150.54,154.0,508.31,550,Negative
511.24,420.08,421.32,158.36,508.31,150.54,154.0,509.29,564,Negative
511.24,420.07,421.32,158.36,510.26,150.54,155.0,509.29,1040,Mine
511.24,419.96,421.23,158.36,510.26,150.54,155.0,509.29,600,Negative
511.24,419.98,421.23,157.38,509.29,154.45,154.0,510.26,533,Negative
511.24,420.07,421.3,157.38,510.26,149.56,154.0,509.29,570,Negative
511.24,420.08,421.29,158.36,510.26,150.54,154.0,508.31,545,Negative
511.24,420.0,421.25,158.36,509.29,149.56,154.0,508.31,538,Negative
511.24,419.98,421.18,158.36,509.29,150.54,154.0,509.29,559,Negative
511.24,420.05,421.29,157.38,510.26,150.54,154.0,509.29,500,Negative
511.24,419.93,421.25,157.38,510.26,150.54,154.0,509.29,519,Negative
511.24,419.95,421.29,158.36,509.29,150.54,154.0,509.29,586,Negative
511.24,420.1,421.3,157.38,510.26,150.54,154.0,509.29,514,Negative
511.24,420.1,421.18,157.38,509.29,149.56,154.0,509.29,510,Negative
511.24,419.98,421.23,157.38,509.29,149.56,155.0,509.29,569,Negative
511.24,420.08,421.34,158.36,510.26,154.45,154.0,509.29,537,Negative
511.24,420.08,421.32,157.38,509.29,149.56,155.0,508.31,563,Negative
511.24,419.93,421.23,158.36,509.29,154.45,155.0,509.29,504,Negative
511.24,419.98,421.16,157.38,508.31,149.56,155.0,509.29,540,Negative
511.24,420.03,421.34,158.36,510.26,152.49,154.0,508.31,593,Negative
511.24,419.95,421.23,157.38,510.26,150.54,154.0,508.31,577,Negative
511.24,419.95,421.25,158.36,510.26,150.54,154.0,510.26,525,Negative
511.24,420.07,421.32,158.36,510.26,152.49,155.0,510.26,524,Negative
511.24,420.1,421.3,158.36,510.26,149.56,154.0,510.26,550,Negative
511.24,419.98,421.22,157.38,510.26,9798.63,155.0,509.29,525,Mine
511.24,419.98,421.18,158.36,510.26,150.54,154.0,509.29,536,Negative
511.24,420.05,421.32,158.36,510.26,149.56,154.0,509.29,564,Negative
511.24,419.98,421.23,157.38,510.26,149.56,155.0,509.29,589,Negative
511.24,419.98,421.23,157.38,509.29,150.54,154.0,508.31,589,Negative
511.24,420.1,421.25,157.38,510.26,150.54,154.0,510.26,579,Negative
511.24,420.08,421.32,158.36,510.26,153.47,155.0,509.29,521,Negative
511.24,419.96,421.29,158.36,509.29,150.54,155.0,509.29,508,Negative
511.24,419.93,421.2,158.36,509.29,150.54,154.0,509.29,586,Negative
511.24,420.05,421.37,157.38,509.29,150.54,154.0,509.29,535,Negative
511.24,420.0,421.65,158.36,510.26,150.54,154.0,509.29,577,Negative
511.24,419.98,421.23,158.36,508.31,149.56,154.0,509.29,598,Negative
511.24,420.1,421.3,157.38,510.26,149.56,154.0,509.29,529,Negative
511.24,420.05,421.34,158.36,509.29,151.52,154.0,509.29,542,Negative
511.24,419.95,421.27,158.36,510.26,150.54,154.0,509.29,553,Negative
511.24,419.96,421.22,158.36,510.26,150.54,155.0,510.26,558,Negative
511.24,420.07,421.32,158.36,509.29,150.54,154.0,508.31,503,Negative
511.24,419.96,421.29,158.36,509.29,150.54,155.0,508.31,540,Negative
511.24,419.98,421.22,158.36,509.29,150.54,154.0,509.29,588,Negative
511.24,420.07,421.34,157.38,510.26,150.54,154.0,509.29,526,Negative
511.24,420.03,421.27,157.38,510.26,150.54,154.0,509.29,553,Negative
511.24,419.96,421.25,157.38,510.26,151.52,154.0,509.29,560,Negative
511.24,419.98,421.2,157.38,510.26,150.54,154.0,510.26,539,Negative
511.24,420.1,421.71,157.38,510.26,150.54,155.0,509.29,505,Negative
511.24,419.93,421.68,157.38,510.26,150.54,154.0,509.29,520,Negative
511.24,419.95,472.25,157.38,510.26,149.56,154.0,509.29,566,Negative
511.24,420.07,10594.69,156.4,510.26,150.54,155.0,508.31,502,Rock
511.24,420.07,10594.69,157.38,510.26,149.56,154.0,509.29,544,Rock
511.24,420.08,10594.76,156.4,511.24,154.45,154.0,509.29,508,Rock
511.24,419.95,421.22,157.38,509.29,149.56,155.0,510.26,1087,Mine
511.24,419.96,421.41,157.38,510.26,151.52,154.0,509.29,597,Negative
511.24,419.98,421.89,157.38,510.26,150.54,154.0,509.29,509,Negative
511.24,420.08,421.53,157.38,510.26,9796.68,154.0,509.29,513,Mine
511.24,419.96,421.42,157.38,510.26,149.56,155.0,509.29,535,Negative
511.24,419.98,421.41,157.38,509.29,149.56,155.0,509.29,592,Negative
511.24,420.05,421.47,157.38,510.26,154.45,155.0,510.26,513,Negative
511.24,420.08,421.42,157.38,510.26,150.54,154.0,509.29,539,Negative
511.24,419.96,421.37,157.38,510.26,149.56,154.0,509.29,569,Negative
511.24,419.98,421.87,157.38,509.29,150.54,154.0,508.31,599,Negative
511.24,420.03,421.46,157.38,510.26,151.52,154.0,509.29,567,Negative
511.24,419.93,421.35,158.36,510.26,149.56,155.0,508.31,523,Negative
511.24,419.98,421.42,158.36,510.26,150.54,154.0,509.29,1074,Mine
511.24,420.08,10594.64,156.4,510.26,154.45,154.0,509.29,505,Rock
511.24,420.07,10594.69,156.4,510.26,150.54,154.0,510.26,598,Rock
511.24,420.05,10594.74,157.38,510.26,149.56,155.0,510.26,559,Rock
511.24,420.08,421.42,157.38,510.26,150.54,154.0,508.31,584,Negative
511.24,419.93,421.39,158.36,510.26,9795.7,154.0,509.29,517,Mine
511.24,419.93,421.84,158.36,510.26,150.54,154.0,510.26,517,Negative
511.24,420.07,421.53,157.38,509.29,9796.68,154.0,508.31,584,Mine
511.24,419.95,421.37,157.38,510.26,150.54,155.0,508.31,525,Negative
511.24,419.95,421.42,158.36,509.29,150.54,155.0,508.31,506,Negative
511.24,420.03,421.53,158.36,510.26,150.54,155.0,510.26,536,Negative
511.24,420.01,421.47,158.36,510.26,150.54,155.0,510.26,585,Negative
511.24,419.95,421.39,158.36,509.29,150.54,154.0,509.29,504,Negative
511.24,419.98,421.82,158.36,509.29,150.54,155.0,510.26,590,Negative
511.24,420.05,421.47,158.36,509.29,150.54,154.0,509.29,543,Negative
511.24,419.93,421.42,158.36,509.29,150.54,155.0,510.26,533,Negative
511.24,419.93,421.42,157.38,510.26,151.52,155.0,510.26,596,Negative
511.24,420.03,421.53,157.38,510.26,150.54,154.0,509.29,590,Negative
511.24,420.03,421.39,158.36,510.26,150.54,154.0,509.29,517,Negative
511.24,419.93,421.41,157.38,510.26,151.52,154.0,508.31,555,Negative
511.24,419.93,421.84,158.36,509.29,151.52,154.0,509.29,550,Negative
511.24,420.03,421.53,158.36,509.29,150.54,154.0,509.29,583,Negative
511.24,419.95,421.41,158.36,509.29,9797.65,154.0,509.29,573,Mine
511.24,419.96,421.41,158.36,509.29,151.52,155.0,509.29,515,Negative
511.24,420.03,421.46,158.36,510.26,150.54,154.0,510.26,584,Negative
511.24,420.03,421.35,158.36,510.26,9797.65,154.0,509.29,517,Mine
511.24,419.93,421.41,157.38,509.29,151.52,154.0,509.29,529,Negative
511.24,419.95,422.32,158.36,510.26,150.54,154.0,510.26,534,Negative
511.24,420.03,10594.69,157.38,510.26,154.45,154.0,510.26,514,Rock
